timestamp,terrain_label,class_id,fps,location_x,location_y,location_z,cloudiness,precipitation,fog_density,wetness,sun_altitude_angle
1742894322.8943737,dirt,3,2.11,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894322.8993711,dirt,3,2.11,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894322.9113715,dirt,3,2.11,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894322.9113715,dirt,3,2.1,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894322.9123726,dirt,3,2.1,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894322.9123726,dirt,3,2.1,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894322.9173696,dirt,3,2.1,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894322.9173696,dirt,3,2.1,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894322.9853716,dirt,3,2.83,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894323.0123763,dirt,3,3.32,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894323.0463748,dirt,3,4.05,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894323.0703719,dirt,3,4.03,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894323.0893714,pavement,1,4.51,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894323.1083713,pavement,1,4.98,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894323.1264005,obstacle,4,4.96,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894323.1404068,obstacle,4,4.94,2.698,-34.879,-1.982,60.0,0.0,10.0,50.0,20.0
1742894323.1799197,obstacle,4,5.4,2.699,-34.893,-1.982,60.0,0.0,10.0,50.0,20.0
1742894323.1859257,obstacle,4,5.62,2.699,-34.909,-1.983,60.0,0.0,10.0,50.0,20.0
1742894323.1919155,obstacle,4,5.61,2.699,-34.909,-1.983,60.0,0.0,10.0,50.0,20.0
1742894323.2054358,dirt,3,5.6,2.699,-34.909,-1.983,60.0,0.0,10.0,50.0,20.0
1742894323.236436,obstacle,4,6.04,2.699,-34.958,-1.984,60.0,0.0,10.0,50.0,20.0
1742894323.2484353,obstacle,4,6.26,2.699,-34.986,-1.985,60.0,0.0,10.0,50.0,20.0
1742894323.2549503,obstacle,4,6.49,2.699,-35.02,-1.985,60.0,0.0,10.0,50.0,20.0
1742894323.2934723,obstacle,4,6.67,2.7,-35.057,-1.985,60.0,0.0,10.0,50.0,20.0
1742894323.3054702,obstacle,4,6.89,2.7,-35.098,-1.986,60.0,0.0,10.0,50.0,20.0
1742894323.3174708,obstacle,4,7.34,2.704,-35.776,-1.986,60.0,0.0,10.0,50.0,20.0
1742894323.342471,obstacle,4,7.3,2.704,-35.776,-1.986,60.0,0.0,10.0,50.0,20.0
1742894323.3724709,obstacle,4,7.72,2.705,-35.924,-1.986,60.0,0.0,10.0,50.0,20.0
1742894323.4104707,obstacle,4,7.93,2.706,-36.001,-1.986,60.0,0.0,10.0,50.0,20.0
1742894323.4114716,obstacle,4,7.92,2.706,-36.001,-1.986,60.0,0.0,10.0,50.0,20.0
1742894323.417472,obstacle,4,7.91,2.706,-36.001,-1.986,60.0,0.0,10.0,50.0,20.0
1742894323.417472,obstacle,4,8.11,2.707,-36.089,-1.986,60.0,0.0,10.0,50.0,20.0
1742894323.4235013,dirt,3,8.1,2.707,-36.089,-1.986,60.0,0.0,10.0,50.0,20.0
1742894323.429638,obstacle,4,8.31,2.707,-36.17,-1.986,60.0,0.0,10.0,50.0,20.0
1742894323.4656236,obstacle,4,8.7,2.708,-36.343,-1.986,60.0,0.0,10.0,50.0,20.0
1742894323.4771447,obstacle,4,8.67,2.708,-36.343,-1.986,60.0,0.0,10.0,50.0,20.0
1742894323.4936647,obstacle,4,8.87,2.709,-36.434,-1.986,60.0,0.0,10.0,50.0,20.0
1742894323.506661,obstacle,4,9.06,2.811,-46.437,-1.887,60.0,0.0,10.0,50.0,20.0
1742894323.5316608,obstacle,4,9.24,2.822,-46.716,-1.869,60.0,0.0,10.0,50.0,20.0
1742894323.552174,obstacle,4,9.43,2.83,-47.006,-1.847,60.0,0.0,10.0,50.0,20.0
1742894323.5896883,obstacle,4,9.79,2.842,-47.542,-1.802,60.0,0.0,10.0,50.0,20.0
1742894323.601686,obstacle,4,9.77,2.849,-47.826,-1.776,60.0,0.0,10.0,50.0,20.0
1742894323.6146865,obstacle,4,10.18,2.86,-48.222,-1.741,60.0,0.0,10.0,50.0,20.0
1742894323.6586852,dirt,3,10.75,2.881,-48.923,-1.677,60.0,0.0,10.0,50.0,20.0
1742894323.6762698,dirt,3,10.92,2.899,-49.355,-1.631,60.0,0.0,10.0,50.0,20.0
1742894323.6963036,dirt,3,11.08,2.91,-49.622,-1.601,60.0,0.0,10.0,50.0,20.0
1742894323.7023022,dirt,3,11.07,2.91,-49.622,-1.601,60.0,0.0,10.0,50.0,20.0
1742894323.7203004,dirt,3,11.03,2.91,-49.622,-1.601,60.0,0.0,10.0,50.0,20.0
1742894323.7463036,dirt,3,11.19,2.929,-50.151,-1.542,60.0,0.0,10.0,50.0,20.0
1742894323.7653012,dirt,3,11.57,2.937,-50.436,-1.514,60.0,0.0,10.0,50.0,20.0
1742894323.789397,dirt,3,11.94,2.955,-50.985,-1.469,60.0,0.0,10.0,50.0,20.0
1742894323.7903428,dirt,3,11.93,2.955,-50.985,-1.469,60.0,0.0,10.0,50.0,20.0
1742894323.8208518,dirt,3,12.06,2.966,-51.258,-1.453,60.0,0.0,10.0,50.0,20.0
1742894323.83192,dirt,3,12.24,2.976,-51.536,-1.439,60.0,0.0,10.0,50.0,20.0
1742894323.8439646,dirt,3,12.22,2.976,-51.536,-1.439,60.0,0.0,10.0,50.0,20.0
1742894323.856013,dirt,3,12.39,2.984,-51.798,-1.426,60.0,0.0,10.0,50.0,20.0
1742894323.8941953,dirt,3,12.71,2.996,-52.231,-1.406,60.0,0.0,10.0,50.0,20.0
1742894323.9052393,dirt,3,12.68,2.996,-52.231,-1.406,60.0,0.0,10.0,50.0,20.0
1742894323.917278,dirt,3,12.86,2.998,-52.333,-1.401,60.0,0.0,10.0,50.0,20.0
1742894323.9292786,dirt,3,13.03,3.0,-52.403,-1.398,60.0,0.0,10.0,50.0,20.0
1742894323.9603338,dirt,3,13.16,3.003,-52.508,-1.393,60.0,0.0,10.0,50.0,20.0
1742894323.973528,dirt,3,13.12,3.008,-52.687,-1.384,60.0,0.0,10.0,50.0,20.0
1742894323.9795268,pavement,1,13.31,3.008,-52.687,-1.384,60.0,0.0,10.0,50.0,20.0
1742894324.0030725,dirt,3,13.65,3.012,-52.855,-1.377,60.0,0.0,10.0,50.0,20.0
1742894324.0353725,dirt,3,13.97,3.015,-53.036,-1.371,60.0,0.0,10.0,50.0,20.0
1742894324.0611274,dirt,3,14.1,3.016,-53.107,-1.369,60.0,0.0,10.0,50.0,20.0
1742894324.0671272,obstacle,4,14.09,3.016,-53.107,-1.369,60.0,0.0,10.0,50.0,20.0
1742894324.0861259,dirt,3,14.23,3.017,-53.178,-1.367,60.0,0.0,10.0,50.0,20.0
1742894324.1043165,dirt,3,14.37,3.02,-53.391,-1.364,60.0,0.0,10.0,50.0,20.0
1742894324.1223361,dirt,3,14.52,3.021,-53.454,-1.363,60.0,0.0,10.0,50.0,20.0
1742894324.13434,dirt,3,14.69,3.023,-53.554,-1.361,60.0,0.0,10.0,50.0,20.0
1742894324.1583357,dirt,3,14.81,3.025,-53.718,-1.36,60.0,0.0,10.0,50.0,20.0
1742894324.1703377,dirt,3,14.97,3.025,-53.718,-1.36,60.0,0.0,10.0,50.0,20.0
1742894324.1957061,dirt,3,15.1,3.028,-53.886,-1.361,60.0,0.0,10.0,50.0,20.0
1742894324.2144973,dirt,3,15.24,3.029,-53.953,-1.362,60.0,0.0,10.0,50.0,20.0
1742894324.2144973,dirt,3,15.24,3.029,-53.953,-1.362,60.0,0.0,10.0,50.0,20.0
1742894324.2596016,dirt,3,15.7,3.032,-54.232,-1.368,60.0,0.0,10.0,50.0,20.0
1742894324.271602,dirt,3,15.66,3.032,-54.232,-1.368,60.0,0.0,10.0,50.0,20.0
1742894324.283322,obstacle,4,15.8,3.033,-54.401,-1.373,60.0,0.0,10.0,50.0,20.0
1742894324.3008325,dirt,3,15.94,3.034,-54.493,-1.376,60.0,0.0,10.0,50.0,20.0
1742894324.3118346,obstacle,4,15.9,3.034,-54.493,-1.376,60.0,0.0,10.0,50.0,20.0
1742894324.3360903,obstacle,4,16.04,3.034,-54.651,-1.38,60.0,0.0,10.0,50.0,20.0
1742894324.348074,obstacle,4,15.99,3.035,-54.71,-1.382,60.0,0.0,10.0,50.0,20.0
1742894324.3720732,obstacle,4,16.3,3.035,-54.81,-1.385,60.0,0.0,10.0,50.0,20.0
1742894324.3950768,obstacle,4,16.6,3.035,-54.965,-1.39,60.0,0.0,10.0,50.0,20.0
1742894324.4157681,obstacle,4,16.73,3.035,-55.06,-1.393,60.0,0.0,10.0,50.0,20.0
1742894324.4267566,obstacle,4,16.87,3.035,-55.158,-1.396,60.0,0.0,10.0,50.0,20.0
1742894324.4587588,obstacle,4,16.99,3.035,-55.224,-1.398,60.0,0.0,10.0,50.0,20.0
1742894324.4777586,obstacle,4,17.1,3.035,-55.291,-1.4,60.0,0.0,10.0,50.0,20.0
1742894324.4957626,obstacle,4,17.22,3.035,-55.457,-1.405,60.0,0.0,10.0,50.0,20.0
1742894324.5072742,obstacle,4,17.2,3.035,-55.523,-1.407,60.0,0.0,10.0,50.0,20.0
1742894324.5187905,dirt,3,17.51,3.035,-55.647,-1.41,60.0,0.0,10.0,50.0,20.0
1742894324.5447924,dirt,3,17.61,3.035,-55.71,-1.412,60.0,0.0,10.0,50.0,20.0
1742894324.5807915,dirt,3,17.88,3.033,-55.9,-1.415,60.0,0.0,10.0,50.0,20.0
1742894324.5807915,dirt,3,17.88,3.033,-55.9,-1.415,60.0,0.0,10.0,50.0,20.0
1742894324.629791,dirt,3,18.25,3.026,-56.209,-1.416,60.0,0.0,10.0,50.0,20.0
1742894324.6357946,dirt,3,18.24,3.026,-56.209,-1.416,60.0,0.0,10.0,50.0,20.0
1742894324.6417897,obstacle,4,18.22,3.026,-56.209,-1.416,60.0,0.0,10.0,50.0,20.0
1742894324.6608348,dirt,3,18.5,3.022,-56.352,-1.416,60.0,0.0,10.0,50.0,20.0
1742894324.6668377,dirt,3,18.48,3.022,-56.352,-1.416,60.0,0.0,10.0,50.0,20.0
1742894324.6908352,dirt,3,18.58,3.02,-56.414,-1.417,60.0,0.0,10.0,50.0,20.0
1742894324.7108376,dirt,3,18.69,3.017,-56.499,-1.417,60.0,0.0,10.0,50.0,20.0
1742894324.7248342,dirt,3,18.82,3.012,-56.652,-1.417,60.0,0.0,10.0,50.0,20.0
1742894324.742835,dirt,3,18.94,3.009,-56.717,-1.418,60.0,0.0,10.0,50.0,20.0
1742894324.749835,dirt,3,18.93,3.009,-56.717,-1.418,60.0,0.0,10.0,50.0,20.0
1742894324.7818348,dirt,3,19.16,3.006,-56.804,-1.418,60.0,0.0,10.0,50.0,20.0
1742894324.7998335,dirt,3,19.29,3.0,-56.952,-1.418,60.0,0.0,10.0,50.0,20.0
1742894324.8278358,dirt,3,19.39,2.996,-57.037,-1.419,60.0,0.0,10.0,50.0,20.0
1742894324.8278358,dirt,3,19.39,2.996,-57.037,-1.419,60.0,0.0,10.0,50.0,20.0
1742894324.849355,dirt,3,19.65,2.989,-57.184,-1.419,60.0,0.0,10.0,50.0,20.0
1742894324.8873534,obstacle,4,19.71,2.983,-57.321,-1.419,60.0,0.0,10.0,50.0,20.0
1742894324.8923542,dirt,3,19.84,2.98,-57.378,-1.42,60.0,0.0,10.0,50.0,20.0
1742894324.8983505,pavement,1,19.82,2.977,-57.434,-1.42,60.0,0.0,10.0,50.0,20.0
1742894324.927906,dirt,3,20.22,2.968,-57.598,-1.42,60.0,0.0,10.0,50.0,20.0
1742894324.9529057,dirt,3,20.15,2.968,-57.598,-1.42,60.0,0.0,10.0,50.0,20.0
1742894324.9659085,dirt,3,20.12,2.96,-57.739,-1.42,60.0,0.0,10.0,50.0,20.0
1742894324.98392,dirt,3,20.39,2.956,-57.796,-1.42,60.0,0.0,10.0,50.0,20.0
1742894324.989906,dirt,3,20.36,2.956,-57.796,-1.42,60.0,0.0,10.0,50.0,20.0
1742894325.020906,dirt,3,20.59,2.947,-57.956,-1.42,60.0,0.0,10.0,50.0,20.0
1742894325.0389068,dirt,3,20.69,2.939,-58.097,-1.42,60.0,0.0,10.0,50.0,20.0
1742894325.0449064,dirt,3,20.67,2.939,-58.097,-1.42,60.0,0.0,10.0,50.0,20.0
1742894325.0699046,dirt,3,20.75,2.934,-58.178,-1.42,60.0,0.0,10.0,50.0,20.0
1742894325.0944316,dirt,3,21.0,2.928,-58.317,-1.423,60.0,0.0,10.0,50.0,20.0
1742894325.1304338,dirt,3,21.21,2.922,-58.451,-1.428,60.0,0.0,10.0,50.0,20.0
1742894325.1354308,dirt,3,21.36,2.919,-58.508,-1.43,60.0,0.0,10.0,50.0,20.0
1742894325.1634688,dirt,3,21.41,2.912,-58.66,-1.437,60.0,0.0,10.0,50.0,20.0
1742894325.1754658,dirt,3,21.38,2.912,-58.66,-1.437,60.0,0.0,10.0,50.0,20.0
1742894325.1954794,dirt,3,21.64,2.907,-58.793,-1.444,60.0,0.0,10.0,50.0,20.0
1742894325.2134683,dirt,3,21.73,2.904,-58.852,-1.447,60.0,0.0,10.0,50.0,20.0
1742894325.2444682,dirt,3,21.8,2.901,-58.934,-1.452,60.0,0.0,10.0,50.0,20.0
1742894325.2444682,dirt,3,21.78,2.901,-58.934,-1.452,60.0,0.0,10.0,50.0,20.0
1742894325.269467,dirt,3,21.86,2.895,-59.071,-1.455,60.0,0.0,10.0,50.0,20.0
1742894325.2774687,pavement,1,21.87,2.892,-59.125,-1.456,60.0,0.0,10.0,50.0,20.0
1742894325.2954714,dirt,3,22.09,2.89,-59.182,-1.457,60.0,0.0,10.0,50.0,20.0
1742894325.3254669,grass,2,22.16,2.887,-59.268,-1.458,60.0,0.0,10.0,50.0,20.0
1742894325.3324666,dirt,3,22.13,2.887,-59.268,-1.458,60.0,0.0,10.0,50.0,20.0
1742894325.3504682,grass,2,22.37,2.877,-59.453,-1.455,60.0,0.0,10.0,50.0,20.0
1742894325.3685005,grass,2,22.34,2.877,-59.453,-1.455,60.0,0.0,10.0,50.0,20.0
1742894325.394019,grass,2,22.54,2.864,-59.6,-1.455,60.0,0.0,10.0,50.0,20.0
1742894325.4130194,dirt,3,22.64,2.855,-59.703,-1.46,60.0,0.0,10.0,50.0,20.0
1742894325.4365337,obstacle,4,22.71,2.855,-59.703,-1.46,60.0,0.0,10.0,50.0,20.0
1742894325.442534,dirt,3,22.68,2.846,-59.827,-1.468,60.0,0.0,10.0,50.0,20.0
1742894325.4615347,dirt,3,22.93,2.84,-59.899,-1.472,60.0,0.0,10.0,50.0,20.0
1742894325.4805362,obstacle,4,23.03,2.835,-59.973,-1.478,60.0,0.0,10.0,50.0,20.0
1742894325.4985335,grass,2,23.11,2.83,-60.02,-1.48,60.0,0.0,10.0,50.0,20.0
1742894325.5185335,dirt,3,23.04,2.83,-60.02,-1.48,60.0,0.0,10.0,50.0,20.0
1742894325.530535,grass,2,23.15,2.816,-60.152,-1.488,60.0,0.0,10.0,50.0,20.0
1742894325.5485778,grass,2,23.24,2.813,-60.2,-1.493,60.0,0.0,10.0,50.0,20.0
1742894325.5715778,grass,2,23.46,2.807,-60.312,-1.505,60.0,0.0,10.0,50.0,20.0
1742894325.590578,dirt,3,23.41,2.807,-60.312,-1.505,60.0,0.0,10.0,50.0,20.0
1742894325.620577,dirt,3,23.6,2.8,-60.493,-1.531,60.0,0.0,10.0,50.0,20.0
1742894325.632119,grass,2,23.71,2.798,-60.557,-1.541,60.0,0.0,10.0,50.0,20.0
1742894325.6756349,grass,2,23.86,2.795,-60.65,-1.556,60.0,0.0,10.0,50.0,20.0
1742894325.680635,grass,2,23.84,2.795,-60.65,-1.556,60.0,0.0,10.0,50.0,20.0
1742894325.7006361,grass,2,23.92,2.785,-60.793,-1.576,60.0,0.0,10.0,50.0,20.0
1742894325.7176368,grass,2,24.01,2.781,-60.845,-1.582,60.0,0.0,10.0,50.0,20.0
1742894325.7366354,dirt,3,24.11,2.775,-60.919,-1.591,60.0,0.0,10.0,50.0,20.0
1742894325.7536683,grass,2,24.18,2.771,-60.972,-1.597,60.0,0.0,10.0,50.0,20.0
1742894325.7786765,grass,2,24.25,2.757,-61.125,-1.612,60.0,0.0,10.0,50.0,20.0
1742894325.790182,grass,2,24.33,2.753,-61.179,-1.619,60.0,0.0,10.0,50.0,20.0
1742894325.803183,grass,2,24.31,2.753,-61.179,-1.619,60.0,0.0,10.0,50.0,20.0
1742894325.8392203,grass,2,24.61,2.736,-61.387,-1.653,60.0,0.0,10.0,50.0,20.0
1742894325.845222,grass,2,24.6,2.736,-61.387,-1.653,60.0,0.0,10.0,50.0,20.0
1742894325.8687325,grass,2,24.65,2.728,-61.518,-1.68,60.0,0.0,10.0,50.0,20.0
1742894325.8867714,grass,2,24.75,2.723,-61.601,-1.699,60.0,0.0,10.0,50.0,20.0
1742894325.8937724,grass,2,24.72,2.723,-61.601,-1.699,60.0,0.0,10.0,50.0,20.0
1742894325.9234025,grass,2,24.9,2.716,-61.737,-1.734,60.0,0.0,10.0,50.0,20.0
1742894325.9359157,grass,2,24.99,2.712,-61.818,-1.755,60.0,0.0,10.0,50.0,20.0
1742894325.9594324,grass,2,25.05,2.705,-61.958,-1.795,60.0,0.0,10.0,50.0,20.0
1742894325.9709477,pavement,1,25.01,2.705,-61.958,-1.795,60.0,0.0,10.0,50.0,20.0
1742894325.9879503,grass,2,25.11,2.701,-62.043,-1.82,60.0,0.0,10.0,50.0,20.0
1742894326.0129714,grass,2,25.15,2.699,-62.101,-1.838,60.0,0.0,10.0,50.0,20.0
1742894326.025007,grass,2,25.25,2.696,-62.27,-1.886,60.0,0.0,10.0,50.0,20.0
1742894326.0430126,grass,2,25.33,2.696,-62.333,-1.901,60.0,0.0,10.0,50.0,20.0
1742894326.0810263,grass,2,25.48,2.696,-62.489,-1.937,60.0,0.0,10.0,50.0,20.0
1742894326.1000092,grass,2,25.57,2.695,-62.579,-1.959,60.0,0.0,10.0,50.0,20.0
1742894326.1275277,grass,2,25.6,2.694,-62.649,-1.976,60.0,0.0,10.0,50.0,20.0
1742894326.140527,grass,2,25.56,2.692,-62.84,-2.025,60.0,0.0,10.0,50.0,20.0
1742894326.145529,grass,2,25.66,2.692,-62.84,-2.025,60.0,0.0,10.0,50.0,20.0
1742894326.1725643,grass,2,25.86,2.687,-63.007,-2.069,60.0,0.0,10.0,50.0,20.0
1742894326.195563,dirt,3,25.92,2.685,-63.082,-2.088,60.0,0.0,10.0,50.0,20.0
1742894326.2145615,dirt,3,25.98,2.683,-63.256,-2.133,60.0,0.0,10.0,50.0,20.0
1742894326.2205644,grass,2,25.96,2.683,-63.256,-2.133,60.0,0.0,10.0,50.0,20.0
1742894326.2436035,grass,2,26.03,2.68,-63.437,-2.179,60.0,0.0,10.0,50.0,20.0
1742894326.2671242,grass,2,26.22,2.679,-63.539,-2.204,60.0,0.0,10.0,50.0,20.0
1742894326.2901578,grass,2,26.26,2.678,-63.639,-2.227,60.0,0.0,10.0,50.0,20.0
1742894326.3036718,grass,2,26.22,2.678,-63.639,-2.227,60.0,0.0,10.0,50.0,20.0
1742894326.3186727,grass,2,26.3,2.676,-63.813,-2.266,60.0,0.0,10.0,50.0,20.0
1742894326.3436723,grass,2,26.49,2.673,-64.022,-2.311,60.0,0.0,10.0,50.0,20.0
1742894326.373672,grass,2,26.53,2.671,-64.203,-2.348,60.0,0.0,10.0,50.0,20.0
1742894326.3926756,grass,2,26.72,2.67,-64.281,-2.363,60.0,0.0,10.0,50.0,20.0
1742894326.4056711,grass,2,26.69,2.669,-64.393,-2.386,60.0,0.0,10.0,50.0,20.0
1742894326.441708,grass,2,26.83,2.667,-64.472,-2.401,60.0,0.0,10.0,50.0,20.0
1742894326.4527087,grass,2,26.91,2.664,-64.695,-2.445,60.0,0.0,10.0,50.0,20.0
1742894326.4657066,grass,2,26.88,2.664,-64.695,-2.445,60.0,0.0,10.0,50.0,20.0
1742894326.4837072,grass,2,26.95,2.662,-64.874,-2.48,60.0,0.0,10.0,50.0,20.0
1742894326.495706,grass,2,27.04,2.662,-64.874,-2.48,60.0,0.0,10.0,50.0,20.0
1742894326.5142217,grass,2,27.09,2.661,-64.987,-2.501,60.0,0.0,10.0,50.0,20.0
1742894326.5317369,grass,2,27.16,2.66,-65.169,-2.536,60.0,0.0,10.0,50.0,20.0
1742894326.5432565,grass,2,27.12,2.66,-65.169,-2.536,60.0,0.0,10.0,50.0,20.0
1742894326.5608058,grass,2,27.21,2.659,-65.349,-2.571,60.0,0.0,10.0,50.0,20.0
1742894326.5802948,grass,2,27.38,2.658,-65.457,-2.591,60.0,0.0,10.0,50.0,20.0
1742894326.5988107,grass,2,27.45,2.658,-65.533,-2.606,60.0,0.0,10.0,50.0,20.0
1742894326.6233659,grass,2,27.52,2.657,-65.641,-2.626,60.0,0.0,10.0,50.0,20.0
1742894326.6613693,grass,2,27.65,2.657,-65.829,-2.662,60.0,0.0,10.0,50.0,20.0
1742894326.673366,grass,2,27.7,2.657,-65.975,-2.691,60.0,0.0,10.0,50.0,20.0
1742894326.6793666,pavement,1,27.69,2.657,-65.975,-2.691,60.0,0.0,10.0,50.0,20.0
1742894326.6973655,grass,2,27.88,2.658,-66.165,-2.729,60.0,0.0,10.0,50.0,20.0
1742894326.717366,grass,2,27.84,2.659,-66.238,-2.744,60.0,0.0,10.0,50.0,20.0
1742894326.754483,grass,2,28.08,2.662,-66.458,-2.789,60.0,0.0,10.0,50.0,20.0
1742894326.7594867,grass,2,28.06,2.662,-66.458,-2.789,60.0,0.0,10.0,50.0,20.0
1742894326.7714827,grass,2,28.02,2.662,-66.458,-2.789,60.0,0.0,10.0,50.0,20.0
1742894326.794538,grass,2,28.19,2.666,-66.74,-2.849,60.0,0.0,10.0,50.0,20.0
1742894326.7995148,grass,2,28.16,2.666,-66.74,-2.849,60.0,0.0,10.0,50.0,20.0
1742894326.8235137,pavement,1,28.22,2.667,-66.841,-2.871,60.0,0.0,10.0,50.0,20.0
1742894326.8415544,grass,2,28.28,2.668,-66.909,-2.885,60.0,0.0,10.0,50.0,20.0
1742894326.858591,pavement,1,28.33,2.671,-67.117,-2.93,60.0,0.0,10.0,50.0,20.0
1742894326.87159,pavement,1,28.3,2.672,-67.187,-2.945,60.0,0.0,10.0,50.0,20.0
1742894326.8905923,pavement,1,28.49,2.674,-67.292,-2.968,60.0,0.0,10.0,50.0,20.0
1742894326.9076264,pavement,1,28.54,2.675,-67.361,-2.983,60.0,0.0,10.0,50.0,20.0
1742894326.9376276,pavement,1,28.56,2.677,-67.465,-3.005,60.0,0.0,10.0,50.0,20.0
1742894326.943625,pavement,1,28.53,2.677,-67.465,-3.005,60.0,0.0,10.0,50.0,20.0
1742894326.9666593,dirt,3,28.71,2.681,-67.743,-3.065,60.0,0.0,10.0,50.0,20.0
1742894326.9786582,pavement,1,28.79,2.684,-67.842,-3.087,60.0,0.0,10.0,50.0,20.0
1742894327.0087233,pavement,1,28.82,2.685,-67.914,-3.103,60.0,0.0,10.0,50.0,20.0
1742894327.0327241,pavement,1,28.85,2.687,-67.985,-3.118,60.0,0.0,10.0,50.0,20.0
1742894327.0372498,pavement,1,28.83,2.687,-67.985,-3.118,60.0,0.0,10.0,50.0,20.0
1742894327.0827968,pavement,1,28.98,2.694,-68.278,-3.182,60.0,0.0,10.0,50.0,20.0
1742894327.0887952,pavement,1,29.07,2.696,-68.347,-3.197,60.0,0.0,10.0,50.0,20.0
1742894327.0887952,pavement,1,29.14,2.696,-68.347,-3.197,60.0,0.0,10.0,50.0,20.0
1742894327.111798,pavement,1,29.06,2.696,-68.347,-3.197,60.0,0.0,10.0,50.0,20.0
1742894327.1228335,pavement,1,29.16,2.703,-68.629,-3.259,60.0,0.0,10.0,50.0,20.0
1742894327.1348333,pavement,1,29.22,2.706,-68.73,-3.281,60.0,0.0,10.0,50.0,20.0
1742894327.1598685,pavement,1,29.26,2.708,-68.798,-3.297,60.0,0.0,10.0,50.0,20.0
1742894327.1943874,pavement,1,29.4,2.714,-68.971,-3.336,60.0,0.0,10.0,50.0,20.0
1742894327.2173865,pavement,1,29.55,2.719,-69.157,-3.374,60.0,0.0,10.0,50.0,20.0
1742894327.2474313,pavement,1,29.46,2.719,-69.157,-3.374,60.0,0.0,10.0,50.0,20.0
1742894327.2534294,pavement,1,29.54,2.724,-69.343,-3.412,60.0,0.0,10.0,50.0,20.0
1742894327.2764688,pavement,1,29.58,2.728,-69.47,-3.438,60.0,0.0,10.0,50.0,20.0
1742894327.2814696,pavement,1,29.67,2.729,-69.501,-3.444,60.0,0.0,10.0,50.0,20.0
1742894327.3114686,pavement,1,29.71,2.734,-69.653,-3.475,60.0,0.0,10.0,50.0,20.0
1742894327.3345003,pavement,1,29.73,2.734,-69.653,-3.475,60.0,0.0,10.0,50.0,20.0
1742894327.3525004,pavement,1,29.8,2.739,-69.812,-3.507,60.0,0.0,10.0,50.0,20.0
1742894327.3695023,pavement,1,29.97,2.744,-69.997,-3.544,60.0,0.0,10.0,50.0,20.0
1742894327.3745008,pavement,1,29.95,2.744,-69.997,-3.544,60.0,0.0,10.0,50.0,20.0
1742894327.4105,pavement,1,30.06,2.748,-70.157,-3.575,60.0,0.0,10.0,50.0,20.0
1742894327.4215012,pavement,1,30.02,2.748,-70.157,-3.575,60.0,0.0,10.0,50.0,20.0
1742894327.4395025,pavement,1,30.2,2.752,-70.343,-3.608,60.0,0.0,10.0,50.0,20.0
1742894327.4705014,pavement,1,30.32,2.754,-70.505,-3.635,60.0,0.0,10.0,50.0,20.0
1742894327.5005338,pavement,1,30.35,2.755,-70.57,-3.645,60.0,0.0,10.0,50.0,20.0
1742894327.5125315,pavement,1,30.31,2.755,-70.57,-3.645,60.0,0.0,10.0,50.0,20.0
1742894327.5475698,pavement,1,30.45,2.76,-70.802,-3.682,60.0,0.0,10.0,50.0,20.0
1742894327.5475698,pavement,1,30.36,2.759,-70.769,-3.676,60.0,0.0,10.0,50.0,20.0
1742894327.5535686,pavement,1,30.45,2.76,-70.802,-3.682,60.0,0.0,10.0,50.0,20.0
1742894327.5535686,pavement,1,30.52,2.76,-70.802,-3.682,60.0,0.0,10.0,50.0,20.0
1742894327.564567,pavement,1,30.57,2.765,-71.022,-3.715,60.0,0.0,10.0,50.0,20.0
1742894327.5815668,pavement,1,30.51,2.765,-71.022,-3.715,60.0,0.0,10.0,50.0,20.0
1742894327.6046124,pavement,1,30.66,2.771,-71.281,-3.753,60.0,0.0,10.0,50.0,20.0
1742894327.6166112,pavement,1,30.63,2.771,-71.281,-3.753,60.0,0.0,10.0,50.0,20.0
1742894327.6556106,pavement,1,30.84,2.775,-71.566,-3.79,60.0,0.0,10.0,50.0,20.0
1742894327.6676111,pavement,1,30.79,2.775,-71.566,-3.79,60.0,0.0,10.0,50.0,20.0
1742894327.685616,pavement,1,30.85,2.778,-71.691,-3.807,60.0,0.0,10.0,50.0,20.0
1742894327.7101283,pavement,1,30.88,2.78,-71.793,-3.82,60.0,0.0,10.0,50.0,20.0
1742894327.715655,pavement,1,30.85,2.78,-71.793,-3.82,60.0,0.0,10.0,50.0,20.0
